time,block_number,transaction_index,value,gas,gas_price,max_fee_per_gas,max_priority_fee_per_gas,count
2021-08-14 05:35:24.000,13021417.0,247.5,51672.28968253968,182117.58266129033,59510930022.86895,51622648990.47619,2332119554.285714,496
2021-08-14 05:36:26.000,13021418.0,193.0,0.0,122045.15762273902,37654206073.01034,61635315345.454544,9178481287.5,387
2021-08-14 05:36:35.000,13021419.0,82.0,35.57471264367816,180093.0909090909,37035601674.92121,47487918457.53425,4157517387.5342464,165
2021-08-14 05:36:42.000,13021420.0,11.5,0.0,157976.875,42240064718.416664,53347751000.0,8499999750.0,24
2021-08-14 05:36:45.000,13021421.0,156.5,0.0,164619.3439490446,34969426362.35669,40401012190.90909,13687785618.181818,314
2021-08-14 05:36:55.000,13021422.0,48.0,0.0,206636.80412371134,38237877620.41237,63412440803.57143,928571401.7857143,97
2021-08-14 05:36:56.000,13021423.0,194.0,0.0,133612.4061696658,37499950640.87661,67497055058.82353,13465662092.470589,389
2021-08-14 05:37:06.000,13021424.0,65.0,0.0,110400.74045801527,45341449226.69466,64700185236.8421,12045120118.421053,131
2021-08-14 05:37:18.000,13021425.0,12.5,0.0,144933.84615384616,35314520817.26923,49719796000.0,4000000000.0,26
2021-08-14 05:37:23.000,13021426.0,173.5,16.114583333333332,160197.37068965516,39244515869.14942,51117632056.14035,11736316388.070175,348
2021-08-14 05:37:37.000,13021427.0,28.0,0.0,181658.01754385966,40527038679.333336,,,57
2021-08-14 05:37:45.000,13021428.0,105.0,0.0,177926.82938388624,44367599388.54028,94515510131.48148,46741426037.96296,211
2021-08-14 05:37:50.000,13021429.0,28.5,0.0,211310.87931034484,38897511159.43104,57334125230.76923,9197865307.692308,58
2021-08-14 05:37:51.000,13021430.0,123.0,0.0,182135.74493927124,1490779123767.0203,51450441555.55556,16097965711.11111,247
2021-08-14 05:38:14.000,13021431.0,144.5,0.00641025641025641,147218.3448275862,47005908349.54828,53432446881.39535,6177118765.813953,290
2021-08-14 05:38:22.000,13021432.0,105.5,0.0,132056.81132075473,46003079064.113205,47286840937.5,6457563000.0,212
2021-08-14 05:38:53.000,13021433.0,163.0,0.0,164575.45565749236,37811616843.88685,58383964203.25203,4077031681.5447154,327
2021-08-14 05:39:01.000,13021434.0,147.5,0.0,137009.17905405405,46722542323.34122,60809656765.625,7752639593.75,296
2021-08-14 05:39:33.000,13021435.0,37.0,0.0,196437.74666666667,46084340094.17333,60244642529.411766,5060912235.294118,75
2021-08-14 05:39:42.000,13021436.0,112.0,0.0,152012.01333333334,39536266754.564445,55528751146.666664,13954107351.666666,225
2021-08-14 05:39:55.000,13021437.0,62.0,2844.2266666666665,178012.704,44669344482.296,48106627391.304344,12721620176.956522,125
2021-08-14 05:40:19.000,13021438.0,150.5,0.0,168563.52649006623,46431365579.57947,70323187686.2745,20571930035.294117,302
2021-08-14 05:40:39.000,13021439.0,80.0,96.26136363636364,186513.77639751552,52429767760.6646,54128711705.882355,3905882352.9411764,161
2021-08-14 05:41:14.000,13021440.0,155.0,0.0,164470.65916398715,43105321716.517685,64747248951.6129,8597735798.387096,311
2021-08-14 05:41:34.000,13021441.0,5.5,0.0,157016.16666666666,46057259357.0,52850314250.0,3250000000.0,12
2021-08-14 05:41:36.000,13021442.0,124.0,0.0,150054.30522088354,45387070718.77109,63993277706.89655,7620539586.206897,249
2021-08-14 05:41:58.000,13021443.0,4.5,0.0,147875.7,44662829024.4,86999998000.0,4000000000.0,10
2021-08-14 05:42:06.000,13021444.0,121.0,0.0,204116.4485596708,39444187260.641975,78545321791.66667,7341801745.833333,243
2021-08-14 05:42:10.000,13021445.0,48.5,0.0,104132.6530612245,54486757957.11224,69030906404.7619,5188085011.904762,98
2021-08-14 05:42:30.000,13021446.0,132.0,0.0,168237.23773584905,41943211077.498116,,,265
2021-08-14 05:42:45.000,13021447.0,38.0,0.0,177596.9090909091,42508570193.77922,63829959086.95652,13647336515.652174,77
2021-08-14 05:42:48.000,13021448.0,53.0,0.0,127322.08411214953,42794360802.102806,72548768952.38095,5550929389.523809,107
2021-08-14 05:42:54.000,13021449.0,127.0,0.0,177367.23529411765,38265872342.90196,65116447000.0,9854547000.0,255
2021-08-14 05:43:04.000,13021450.0,51.0,255322.54901960783,130619.213592233,45425917591.14563,53071664583.333336,15571293166.666666,103
2021-08-14 05:43:22.000,13021451.0,115.5,0.0,171693.37931034484,45069680179.01724,64342113976.74419,17013698023.255814,232
2021-08-14 05:43:34.000,13021452.0,30.5,0.0,182306.12903225806,42310891427.354836,,,62
2021-08-14 05:43:40.000,13021453.0,71.5,0.0,157042.11805555556,40219535544.111115,67935146735.29412,4915396170.588235,144
2021-08-14 05:43:52.000,13021454.0,158.5,0.0,169826.83333333334,38838215075.0566,56602394504.545456,12666702277.272728,318
2021-08-14 05:44:07.000,13021455.0,51.0,0.0,115096.32038834952,42939875076.1068,59938315785.71429,6141615169.285714,103
2021-08-14 05:44:11.000,13021456.0,173.0,0.0,164879.75216138328,41938180507.74063,57951271244.44444,7343138295.555555,347
2021-08-14 05:44:38.000,13021457.0,1.5,0.0,99374.0,41483515607.25,162963964000.0,0.0,4
2021-08-14 05:44:40.000,13021458.0,43.0,0.0,186892.9655172414,40316940369.126434,59074049757.14286,11923061471.428572,87
2021-08-14 05:44:48.000,13021459.0,191.0,0.0,167629.30809399477,40950788760.088776,61390099803.07692,6671812013.538462,383
2021-08-14 05:45:17.000,13021460.0,94.0,0.0,168105.2962962963,49779927350.62434,49926076821.42857,9651740714.285715,189
2021-08-14 05:45:53.000,13021461.0,238.5,0.0,166634.589958159,42120078674.86401,66305406403.141365,2836499325.497382,478
2021-08-14 05:46:29.000,13021462.0,69.5,42.5625,164463.15,46517555007.66428,66346789741.935486,4561266034.83871,140
2021-08-14 05:46:52.000,13021463.0,55.0,0.0,150358.3963963964,43775152184.927925,62617829000.0,8432172075.0,111
2021-08-14 05:46:59.000,13021464.0,149.0,88581.38775510204,142194.0,40653826317.69231,72408850247.05882,7474808532.705882,299
2021-08-14 05:47:16.000,13021465.0,3.5,0.0,125762.0,49534198056.25,66425577500.0,4500000000.0,8
2021-08-14 05:47:20.000,13021466.0,155.0,0.0,185154.85209003216,43347643714.40193,65333950868.85246,8058049187.213115,311
2021-08-14 05:47:47.000,13021467.0,34.5,0.0,172933.14285714287,52998781127.88571,104126183470.58824,44801551529.411766,70
2021-08-14 05:47:55.000,13021468.0,54.0,0.0,161299.47706422018,44048728668.642204,60658549678.57143,11253327500.0,109
2021-08-14 05:48:09.000,13021469.0,125.5,0.0,174445.42460317462,38605174034.031746,60057553000.0,12300637630.434782,252
2021-08-14 05:48:14.000,13021470.0,35.0,0.0,111503.9014084507,43637024749.50704,63116669292.68293,4174398804.878049,71
2021-08-14 05:48:17.000,13021471.0,82.0,0.0,151989.4424242424,42606057664.15758,60926856263.1579,5168780868.421053,165
2021-08-14 05:48:34.000,13021472.0,86.0,0.0,132413.7225433526,45614239415.01156,64048906928.57143,9660400607.142857,173
2021-08-14 05:48:50.000,13021473.0,46.0,0.0,134741.49462365592,37582882285.43011,54865420750.0,8844317562.5,93
2021-08-14 05:48:55.000,13021474.0,127.5,0.0,168408.05859375,36046125211.96875,44415270558.333336,23444045600.0,256
2021-08-14 05:49:00.000,13021475.0,85.0,0.0,129421.21052631579,44288355612.8421,61125628538.46154,2076923076.9230769,171
2021-08-14 05:49:04.000,13021476.0,172.5,0.0,155327.9682080925,49238552615.03468,69118619256.86275,9580778764.705883,346
2021-08-14 05:49:53.000,13021477.0,60.0,0.0,173433.95041322315,41679840141.87603,53965784566.666664,6421192713.0,121
2021-08-14 05:49:54.000,13021478.0,85.0,0.01,189553.24561403508,48018823580.590645,67743459814.81481,10057120481.481482,171
2021-08-14 05:50:08.000,13021479.0,163.5,0.0,102873.80792682926,46401364280.00305,85474114725.0,22596078869.5,328
2021-08-14 05:50:25.000,13021480.0,110.5,0.0,130074.18918918919,45358633400.15766,62528834852.94118,12409220294.117647,222
2021-08-14 05:50:48.000,13021481.0,21.0,0.0,121818.16279069768,46727569456.93023,70062788200.0,777057075.0,43
2021-08-14 05:50:50.000,13021482.0,117.0,0.0,148800.62127659575,43254970602.89787,65940932925.92593,14704965111.11111,235
2021-08-14 05:51:09.000,13021483.0,186.5,0.0,155546.42245989305,126295122342.32086,62526051926.47059,8182610833.823529,374
2021-08-14 05:52:06.000,13021484.0,8.5,0.0,220529.83333333334,48333015111.833336,,,18
2021-08-14 05:52:12.000,13021485.0,164.5,0.0,142013.86666666667,40537151086.03939,65215756801.9802,8568632279.60396,330
2021-08-14 05:52:26.000,13021486.0,53.0,0.0,160605.59813084113,63805144959.95327,66884888133.333336,7118720154.666667,107
2021-08-14 05:52:51.000,13021487.0,122.0,0.0,231600.78367346938,41233711895.477554,64981779394.366196,6766975746.056338,245
2021-08-14 05:53:03.000,13021488.0,27.5,0.0,99558.82142857143,44954961227.57143,,,56
2021-08-14 05:53:07.000,13021489.0,122.0,0.0,214523.25714285715,38822409166.171425,66450745636.36364,13484753481.818182,245
2021-08-14 05:53:14.000,13021490.0,16.0,0.0,108018.54545454546,44695554761.030304,65397155000.0,4549063345.454545,33
2021-08-14 05:53:17.000,13021491.0,154.0,0.0,157142.91585760517,45072771221.77994,67606484407.40741,9485457662.962963,309
2021-08-14 05:53:39.000,13021492.0,9.0,0.0,154448.0,46847991636.57895,62346641666.666664,4000000000.0,19
2021-08-14 05:53:42.000,13021493.0,73.0,0.0,174580.16326530612,36185684578.938774,,,147
2021-08-14 05:53:43.000,13021494.0,5.0,0.0,140781.63636363635,39735720794.09091,194490499000.0,0.0,11
2021-08-14 05:53:44.000,13021495.0,45.0,0.0,218472.72527472526,44319073052.45055,59655778555.55556,12148529177.777779,91
2021-08-14 05:53:56.000,13021496.0,133.0,0.0,203417.26217228465,39843867121.02996,62945216545.454544,9143861204.545454,267
2021-08-14 05:54:05.000,13021497.0,66.5,0.0,232195.41791044775,42563290625.60448,59487696272.72727,9588638200.60606,134
2021-08-14 05:54:17.000,13021498.0,78.5,0.0,147585.68987341772,44046080538.24051,63666900159.09091,8821965500.0,158
2021-08-14 05:54:34.000,13021499.0,58.5,0.0,125056.11016949153,36770853665.48305,59813597363.63636,7011604793.939394,118
2021-08-14 05:54:35.000,13021500.0,89.5,0.0,211244.79444444444,48630380051.1,62287421769.23077,9855387069.23077,180
2021-08-14 05:54:52.000,13021501.0,41.5,0.0,148281.2142857143,43933610705.46429,57237630777.77778,9023912888.88889,84
2021-08-14 05:54:58.000,13021502.0,114.0,0.0,232124.05676855895,41721747289.78166,58777232942.0,10335858452.0,229
2021-08-14 05:55:15.000,13021503.0,8.0,0.0,214028.82352941178,43081709574.94118,57225109800.0,5799999900.0,17
2021-08-14 05:55:19.000,13021504.0,118.5,0.0,170699.6092436975,33454448065.869747,49264294047.82609,11359772473.913044,238
2021-08-14 05:55:22.000,13021505.0,162.5,155.77707006369425,148349.1809815951,43372434330.01227,59654680255.81396,5126698783.488372,326
2021-08-14 05:55:46.000,13021506.0,80.5,0.0,163755.80246913582,45022369082.22222,59601187277.77778,8842796033.88889,162
2021-08-14 05:55:54.000,13021507.0,169.5,0.0,161666.4794117647,43617142408.39706,58565173482.75862,6429719705.5172415,340
2021-08-14 05:56:31.000,13021508.0,152.5,0.0,167552.91503267974,49545656311.94118,,,306
2021-08-14 05:57:18.000,13021509.0,110.5,0.0,92633.22522522522,44718796996.14414,68684818422.68041,3279488579.4329896,222
2021-08-14 05:57:26.000,13021510.0,25.5,0.0,171718.36538461538,50242765041.65385,58636143428.57143,20680500142.857143,52
2021-08-14 05:57:34.000,13021511.0,133.0,0.0,131072.80149812734,38821490010.26217,54647524100.0,17261841408.6,267
2021-08-14 05:57:35.000,13021512.0,24.0,0.0,221819.7142857143,45250378745.38776,66204125300.0,7795739860.0,49
2021-08-14 05:57:43.000,13021513.0,43.0,0.0,112789.5632183908,45826811869.10345,60634140000.0,8247500000.0,87
2021-08-14 05:57:55.000,13021514.0,174.0,0.0,155697.57306590257,48242933147.787964,63665745937.5,13308139664.583334,349
2021-08-14 05:58:24.000,13021515.0,95.0,0.0,153874.68586387436,45038630169.418846,62312555389.830505,5702303606.271187,191
2021-08-14 05:58:39.000,13021516.0,33.5,91.67647058823529,149915.17647058822,44366352404.39706,61412459000.0,6050089320.0,68
2021-08-14 05:58:48.000,13021517.0,62.0,0.0,180100.4,38659919850.8,49775167500.0,16649442502.5,125
2021-08-14 05:58:51.000,13021518.0,10.5,0.0,164943.0,42604213991.454544,55097862000.0,11839109004.0,22
2021-08-14 05:58:52.000,13021519.0,164.5,0.0,155463.42424242425,40905782260.048485,65204035710.20408,14636972953.87755,330
2021-08-14 05:59:09.000,13021520.0,146.0,0.0,164481.75085324232,45468416139.7884,58520922800.0,8737613408.545454,293
2021-08-14 05:59:33.000,13021521.0,94.0,0.0,162098.61375661375,45363062534.59259,58896793861.111115,5697342376.666667,189
2021-08-14 05:59:53.000,13021522.0,5.5,0.0,155491.41666666666,47049583333.333336,,,12
2021-08-14 05:59:56.000,13021523.0,60.0,0.0,134569.826446281,45275406784.181816,56303704687.5,6194766437.5,121
2021-08-14 06:00:03.000,13021524.0,186.5,0.0,160526.33689839573,47518877516.18984,61859104263.63636,18676147515.151516,374
2021-08-14 06:00:47.000,13021525.0,46.0,0.0,155552.87096774194,42033027820.76344,59707371611.9403,5435975471.791045,93
2021-08-14 06:00:49.000,13021526.0,165.0,68534.35263157895,174688.59818731117,45570926007.04532,70387790138.46153,13189085641.538462,331
2021-08-14 06:01:31.000,13021527.0,21.5,0.0,255493.86363636365,54749347626.318184,58821433150.0,5086916175.0,44
2021-08-14 06:01:40.000,13021528.0,140.0,0.0,163734.53380782917,37935574364.17793,63850653244.44444,1981320972.2222223,281
2021-08-14 06:01:42.000,13021529.0,9.0,0.0,134287.15789473685,44464718036.10526,67749998857.14286,11607140857.142857,19
2021-08-14 06:01:43.000,13021530.0,131.5,0.0,171161.45833333334,41410510507.454544,59621651741.935486,19765892022.580647,264
2021-08-14 06:01:54.000,13021531.0,38.0,0.0,162992.54545454544,62363024212.454544,,,77
2021-08-14 06:02:06.000,13021532.0,202.0,0.0,138025.97530864197,44215550120.99259,67249784137.5,9890821985.0,405
2021-08-14 06:02:38.000,13021533.0,32.5,0.0,93174.92424242424,41292279906.77273,58564547142.85714,3789122090.857143,66
2021-08-14 06:02:42.000,13021534.0,72.0,0.0,223834.39310344827,41701024889.586205,65476877850.0,13167834130.0,145
2021-08-14 06:02:51.000,13021535.0,43.5,277115.2340425532,209954.20454545456,44975661108.943184,69974889818.18182,17581287090.909092,88
2021-08-14 06:02:58.000,13021536.0,113.0,0.0,194109.01321585904,36125915257.97357,47700029090.90909,18426015454.545456,227
2021-08-14 06:03:03.000,13021537.0,6.0,0.0,142356.53846153847,42031859511.23077,48658072000.0,3012677630.0,13
2021-08-14 06:03:05.000,13021538.0,122.5,0.0,164861.0650406504,39486192308.268295,63251375621.62162,7708750580.810811,246
2021-08-14 06:03:15.000,13021539.0,2.0,0.0,123941.0,48209726329.4,,,5
2021-08-14 06:03:18.000,13021540.0,17.5,0.0,142574.11111111112,42202041899.083336,50505952000.0,15992163000.0,36
2021-08-14 06:03:24.000,13021541.0,104.0,0.0,212921.22009569377,37531021991.67943,56741707945.454544,11982038118.181818,209
2021-08-14 06:03:29.000,13021542.0,25.0,0.0,113655.01960784313,40549657973.72549,74936205416.66667,2333333333.3333335,51
2021-08-14 06:03:31.000,13021543.0,116.0,0.0,193648.50643776823,34033948635.098713,102931505000.0,51852588350.0,233
2021-08-14 06:03:35.000,13021544.0,78.0,583182.425,154468.21656050955,42834834076.318474,61806000384.61539,10219862923.076923,157
2021-08-14 06:03:43.000,13021545.0,41.5,0.0,230778.97619047618,39797146467.92857,47077314568.75,5627481120.625,84
2021-08-14 06:03:51.000,13021546.0,75.5,0.0,161513.48684210525,42069195100.25658,56485759358.333336,6751250894.583333,152
2021-08-14 06:04:01.000,13021547.0,91.5,0.0,144240.9510869565,39305043174.184784,54196444142.85714,8866120107.142857,184
2021-08-14 06:04:13.000,13021548.0,103.0,16.28099173553719,205621.01449275363,39098736425.067635,46617244378.947365,18229762357.894737,207
2021-08-14 06:04:26.000,13021550.0,13.5,0.0,130878.32142857143,41877482116.64286,53729933142.85714,3675770788.571429,28
2021-08-14 06:04:30.000,13021551.0,144.5,0.0,169245.76206896553,35377291447.4069,44286346812.5,27031536700.0,290
2021-08-14 06:04:33.000,13021552.0,24.5,0.0,145256.48,37602130890.18,57469668000.0,3750000000.0,50
2021-08-14 06:04:37.000,13021553.0,237.5,0.0,95801.57773109243,32046388782.77731,38499860888.888885,12486740707.777779,476
2021-08-14 06:04:39.000,13021554.0,22.0,0.0,127374.88888888889,40798500877.82222,73116965687.5,2323910960.0,45
2021-08-14 06:04:44.000,13021555.0,107.0,0.0,203439.1023255814,37405304420.790695,47831946121.42857,16921167804.047619,215
2021-08-14 06:04:59.000,13021556.0,74.5,0.0,147590.04666666666,39151276631.69334,47957021271.875,9002082775.0,150
2021-08-14 06:05:01.000,13021557.0,85.0,0.0,145988.40935672514,44547840111.57895,49036482029.166664,10324012900.0,171
2021-08-14 06:05:16.000,13021558.0,25.0,0.0,221498.25490196078,37289169475.27451,47730442111.111115,10744795555.555555,51
2021-08-14 06:05:22.000,13021559.0,134.5,0.0,164135.3925925926,37536437271.31852,46442699697.05882,5553854844.117647,270
2021-08-14 06:05:32.000,13021560.0,40.0,0.0,192406.4814814815,39234396388.75309,55942998800.0,5311707866.666667,81
2021-08-14 06:05:40.000,13021561.0,172.0,0.0,162443.8347826087,41924447452.747826,61841700879.31035,8288773170.689655,345
2021-08-14 06:06:22.000,13021562.0,147.5,0.0,163993.72297297296,40055421098.310814,57166002866.96429,6322195159.553572,296
2021-08-14 06:06:46.000,13021563.0,224.5,0.0045662100456621,133595.62666666668,44634962489.64,64337938092.024536,7872806490.797546,450
2021-08-14 06:07:30.000,13021564.0,3.5,0.0,190800.625,46817500000.0,,,8
2021-08-14 06:07:35.000,13021565.0,47.5,0.0,147905.10416666666,44534047923.979164,,,96
2021-08-14 06:07:48.000,13021566.0,235.0,0.0,174297.41825902337,40460487146.79618,59884247439.56044,5334705197.252748,471
2021-08-14 06:08:24.000,13021567.0,45.5,0.0,176226.59782608695,46102311161.13043,58855776437.5,4875000000.0,92
2021-08-14 06:08:32.000,13021568.0,2.5,0.0,54635.5,43895201228.833336,76000002000.0,7000000000.0,6
2021-08-14 06:08:39.000,13021569.0,139.5,0.0,186739.375,41474020423.87857,49898906000.0,24938905460.0,280
2021-08-14 06:09:05.000,13021570.0,145.0,0.0,186727.41580756014,41046419998.49484,64004656459.18367,8126982965.714286,291
2021-08-14 06:09:20.000,13021571.0,4.0,0.0,122656.0,45578988511.55556,61742559500.0,6250000000.0,9
2021-08-14 06:09:21.000,13021572.0,34.0,0.0,168739.63768115942,44254789077.42029,58660000461.53846,5615384615.384615,69
2021-08-14 06:09:32.000,13021573.0,156.5,0.0,185565.2229299363,38441657320.9172,64736053653.731346,11429886056.716417,314
2021-08-14 06:09:40.000,13021574.0,152.0,0.0,168757.7737704918,44037631475.63606,53131214818.60465,11942530275.11628,305
2021-08-14 06:10:12.000,13021575.0,58.0,48.45679012345679,142793.5641025641,46674089035.32478,59659205370.37037,12860037900.0,117
2021-08-14 06:10:25.000,13021576.0,59.5,0.0,130797.90833333334,44332333675.916664,54920331888.888885,11947538626.666666,120
2021-08-14 06:10:33.000,13021577.0,184.5,0.0,158352.7864864865,44086376267.0973,66496986797.297295,7837062329.72973,370
2021-08-14 06:11:07.000,13021578.0,158.0,0.0,180289.0788643533,48078793344.47634,66638978264.15094,10883639156.603773,317
2021-08-14 06:11:45.000,13021579.0,65.5,0.0,136084.8409090909,55099685933.007576,63575921026.31579,7984436947.368421,132
2021-08-14 06:12:02.000,13021580.0,51.5,0.0,187105.32692307694,53535278319.75961,66734521217.391304,9942258357.826086,104
2021-08-14 06:12:15.000,13021581.0,174.5,0.0,166149.33142857143,49430329600.70286,78913504941.17647,14751440271.764706,350
2021-08-14 06:12:46.000,13021582.0,54.5,0.0,123734.61818181818,47532918459.60909,54790684413.04348,4352972477.391304,110
2021-08-14 06:12:56.000,13021583.0,28.5,0.0,149977.8448275862,47003931374.39655,71508404923.07692,4153846153.8461537,58
2021-08-14 06:13:07.000,13021584.0,141.5,0.006369426751592357,147879.51408450704,40575609461.753525,49135949769.23077,30382806115.384617,284
2021-08-14 06:13:12.000,13021585.0,22.0,0.0,162402.6,46512853199.71111,76714492384.61539,1846153846.1538463,45
2021-08-14 06:13:13.000,13021586.0,56.0,0.0,408463.610619469,45187203600.80531,66070135411.76471,6916470634.705882,113
2021-08-14 06:13:21.000,13021587.0,179.0,0.0,156192.24512534818,43416801730.15599,58388869160.0,13720253952.4,359
2021-08-14 06:13:47.000,13021588.0,46.5,0.0,158062.3404255319,49592583128.35107,53405845000.0,15193404000.0,94
2021-08-14 06:13:55.000,13021589.0,94.5,0.0,160024.37368421053,51850766878.58421,68009992033.333336,13244592400.0,190
2021-08-14 06:14:11.000,13021590.0,57.5,0.0,120976.81896551725,48521323827.25862,63800743545.454544,10955298303.030304,116
2021-08-14 06:14:26.000,13021591.0,57.5,0.0,164710.7327586207,40785860086.64655,63496063900.0,7812907600.0,116
2021-08-14 06:14:31.000,13021592.0,49.5,0.0,174267.34,42260363663.6,72682639363.63637,10589650727.272728,100
2021-08-14 06:14:38.000,13021593.0,87.0,0.0,143199.88,36845086631.38286,45861296230.76923,25897685384.615383,175
2021-08-14 06:14:39.000,13021594.0,96.5,0.0,183272.5206185567,45145120892.52062,69126159727.27272,19616413903.030304,194
2021-08-14 06:14:57.000,13021595.0,17.0,0.0,166022.0,42132578308.51428,61476728000.0,4848333316.666667,35
2021-08-14 06:15:04.000,13021596.0,129.0,0.0,168541.12355212355,37465994418.50193,52035054393.61702,21517934776.595745,259
2021-08-14 06:15:06.000,13021597.0,40.5,0.0,188006.4024390244,42275847823.70731,62293450000.0,11874510857.142857,82
2021-08-14 06:15:15.000,13021598.0,85.5,0.0,150205.41860465117,45211334516.34884,77930341162.16216,23905277347.027027,172
2021-08-14 06:15:28.000,13021599.0,15.0,0.0,123525.25806451614,40683096502.870964,63742142000.0,3400000000.0,31
2021-08-14 06:15:29.000,13021600.0,141.0,0.0,155373.59717314487,33252127067.78445,42029942753.57143,18645774592.892857,283
2021-08-14 06:15:38.000,13021601.0,175.0,0.0,170063.85185185185,44667551010.61539,57883126972.413795,8637625456.034483,351
2021-08-14 06:15:58.000,13021602.0,2.0,0.0,204632.6,43307797746.0,64000000000.0,4000000000.0,5
2021-08-14 06:15:59.000,13021603.0,179.5,0.0,192040.3777777778,45910705514.91111,60565331229.57746,3264622993.661972,360
2021-08-14 06:16:20.000,13021604.0,104.5,0.0,171775.00476190477,45127101805.171425,58042872215.68627,5497857669.411765,210
2021-08-14 06:16:45.000,13021605.0,6.0,0.0,133026.61538461538,45740074958.76923,46320400666.666664,28694148333.333332,13
2021-08-14 06:16:48.000,13021606.0,135.5,0.0,173056.6838235294,43823818142.48162,58962670674.4186,11136381088.372093,272
2021-08-14 06:17:03.000,13021607.0,110.0,0.0,170433.19004524886,43139401429.67421,71246543591.83673,4291714876.5306125,221
2021-08-14 06:17:20.000,13021608.0,8.5,0.0,145778.05555555556,48325121991.833336,53466640333.333336,16267577666.666666,18
2021-08-14 06:17:23.000,13021609.0,77.5,0.0,139712.08974358975,35915258032.8141,36576044133.333336,30576044133.333332,156
2021-08-14 06:17:27.000,13021610.0,104.5,0.0,178396.3238095238,43394023190.35714,57454400088.23529,8479742844.117647,210
2021-08-14 06:17:43.000,13021611.0,25.0,0.0,170639.76470588235,42400232933.0,55815263636.36364,3272727272.818182,51
2021-08-14 06:17:44.000,13021612.0,45.5,0.0,198954.44565217392,39673905308.03261,48103421990.0,19954845314.0,92
2021-08-14 06:17:50.000,13021613.0,87.5,160760.64197530865,159018.23295454544,40011825504.33523,62778231607.14286,9310476474.642857,176
2021-08-14 06:18:01.000,13021614.0,82.0,0.0,126903.09696969697,42402046450.969696,54388973660.71429,13228421442.857143,165
2021-08-14 06:18:07.000,13021615.0,1.5,0.0,43036.5,45180996934.0,,,4
2021-08-14 06:18:11.000,13021616.0,25.5,0.0,120527.11538461539,43050641243.19231,,,52
2021-08-14 06:18:14.000,13021617.0,61.5,0.0,288585.0483870968,37967948653.16129,35405779000.0,35405779000.0,124
2021-08-14 06:18:29.000,13021618.0,192.0,0.0,181567.78961038962,43764399499.51428,50217352047.22222,3455605573.611111,385
2021-08-14 06:18:55.000,13021619.0,122.5,0.0,169383.42276422764,34094091362.520325,49253229818.666664,6342517377.466666,246
2021-08-14 06:18:59.000,13021620.0,39.5,0.0,137422.2375,44270324164.95,56478967357.14286,7097691871.428572,80
2021-08-14 06:19:04.000,13021621.0,57.0,0.0,133681.97391304348,41218382105.208694,52197642256.25,13251803185.0,115
2021-08-14 06:19:10.000,13021622.0,10.0,0.0,167624.2380952381,34006347719.0,,,21
2021-08-14 06:19:13.000,13021623.0,133.0,0.0,166749.06741573033,41595390855.81274,51257994423.333336,11550251103.333334,267
2021-08-14 06:19:25.000,13021624.0,159.0,0.0,147606.17868338557,44604810804.7116,44282296125.0,8472524474.272727,319
2021-08-14 06:19:46.000,13021625.0,13.0,0.0,119834.44444444444,45402958401.77778,49263700200.0,4200000000.0,27
2021-08-14 06:19:51.000,13021626.0,176.0,73568.50847457627,190477.95467422096,44890651718.10481,54938600339.62264,8746943549.056604,353
2021-08-14 06:20:14.000,13021627.0,13.5,0.0,143441.14285714287,38149694905.39286,45333139727.27273,2638759774.5454545,28
2021-08-14 06:20:16.000,13021628.0,36.0,0.0,183161.34246575343,33869265170.849316,71999996000.0,5000000000.0,73
2021-08-14 06:20:18.000,13021629.0,106.0,0.0,521753.3333333333,40867605990.79343,58061720446.15385,13773056115.384615,213
2021-08-14 06:20:29.000,13021630.0,121.5,0.0,177405.60655737706,41341931491.47131,56766751521.052635,6991555323.684211,244
2021-08-14 06:20:46.000,13021631.0,36.0,0.0,134833.79452054793,43143316976.904106,53162876000.0,4666666666.666667,73
2021-08-14 06:20:55.000,13021632.0,201.0,0.0,103203.04714640198,40682881384.669975,63693738782.71605,8219449309.876543,403
2021-08-14 06:21:25.000,13021633.0,142.5,0.0,138763.03146853147,45359335290.81119,66897802037.03704,20097114035.185184,286
2021-08-14 06:21:51.000,13021634.0,202.0,0.0,168787.2271604938,46479040811.73827,59845460527.02702,6842469797.2972975,405
2021-08-14 06:22:34.000,13021635.0,17.0,0.0,136488.22857142857,43623760334.62857,83302773875.0,5100761862.5,35
2021-08-14 06:22:37.000,13021636.0,1.5,0.0,142736.75,42081260422.5,58999998500.0,4000000000.0,4
2021-08-14 06:22:39.000,13021637.0,90.5,0.0,222030.67032967033,38955556146.57692,52590497444.44444,18186835722.22222,182
2021-08-14 06:22:47.000,13021638.0,50.0,0.0,132218.0099009901,42952991418.0297,62876514454.545456,3991631430.0,101
2021-08-14 06:22:55.000,13021639.0,156.0,0.0,121903.06709265176,39087309153.98083,57364491375.71429,5685198647.142858,313
2021-08-14 06:23:06.000,13021640.0,92.5,0.0,112273.21505376344,45402937368.93011,63481586942.85714,6687010400.0,186
2021-08-14 06:23:27.000,13021641.0,75.0,0.0,143023.64238410597,41920553373.781456,,,151
2021-08-14 06:23:34.000,13021642.0,52.0,0.0,141351.95238095237,40061618761.86667,53886743055.55556,5241020111.111111,105
2021-08-14 06:23:44.000,13021643.0,248.5,0.0,144595.2329317269,48447728689.63052,141378603833.33334,133890904500.0,498
2021-08-14 06:24:42.000,13021644.0,171.0,0.0,167505.48688046646,42786521385.09621,59721008365.85366,5760974508.536586,343
